occupancy,ILP,intensity,reuse_ratio,ld_coalesce,L2_hit_rate,L1_hit_rate,branch_eff,pwr_avg
0.170508,20.27,2.61,0.12,0.07,91.34,23.53,100.0,46.883
0.079794,2.97,1.06,5.71,0.11,100.0,27.16,100.0,47.172
0.210538,5.36,2.95,2.99,0.11,91.98,17.53,99.93,52.674
0.027535,8.47,2.74,5.02,0.06,94.42,27.84,99.76,59.389
0.131575,8.53,1.3,1.39,0.11,100.0,7.07,99.45,61.281
0.029232,3.22,0.01,0.01,0.19,95.18,15.74,99.93,56.554
0.267476,5.72,1.51,0.01,0.09,99.69,28.55,99.94,60.3
0.224138,1.52,0.31,0.51,0.11,96.78,22.41,99.72,57.367
0.046802,3.31,2.78,0.14,0.12,98.79,32.49,99.96,58.056
0.315368,1.63,0.22,0.16,0.14,100.0,24.51,98.93,46.489
0.097621,20.39,0.67,1.38,0.23,98.25,22.38,99.83,56.669
0.25341,10.88,0.91,0.01,0.18,95.08,36.94,98.44,52.936
0.023477,11.49,2.99,2.83,0.06,62.04,8.37,100.0,54.463
0.092556,13.87,0.73,1.03,0.07,98.23,12.86,100.0,59.097
0.316763,4.01,1.49,4.46,0.09,97.32,23.53,100.0,60.263
0.037388,1.25,5.39,0.01,0.11,97.92,1.73,99.25,50.305
0.095834,7.72,0.73,0.64,0.1,90.88,26.38,99.92,50.675
0.244356,3.03,0.13,6.89,0.14,58.21,9.79,99.6,57.244
0.282605,2.12,1.0,3.81,0.1,91.45,6.82,99.97,56.882
0.233756,5.31,0.62,0.01,0.1,98.55,15.16,99.08,56.344
0.112093,9.3,1.59,0.06,0.06,92.85,13.05,100.0,59.84
0.240536,1.63,1.11,0.01,0.12,98.94,34.41,98.47,58.93
0.097602,2.7,0.25,0.62,0.1,100.0,7.18,99.58,57.162
0.141306,3.1,4.12,0.42,0.13,100.0,22.18,99.26,56.669
0.055665,7.54,0.51,3.03,0.17,96.79,0.8,99.86,58.313
0.387425,11.53,0.74,4.83,0.13,100.0,26.57,99.88,58.608
0.121356,10.88,4.13,0.2,0.12,98.49,30.64,98.67,62.221
0.089417,11.91,3.85,0.47,0.06,97.13,10.02,99.97,47.63
0.08229,0.63,2.75,0.18,0.12,100.0,16.42,98.79,46.444
0.099226,18.17,4.77,3.07,0.15,99.73,12.08,100.0,48.467
0.182605,5.24,1.2,0.25,0.16,94.25,25.46,99.95,55.515
0.071758,7.41,4.93,1.03,0.15,100.0,35.3,99.52,56.22
0.099006,1.21,1.54,1.11,0.22,96.33,23.05,99.82,58.483
0.230158,11.23,2.22,9.39,0.09,76.38,14.75,99.69,53.324
0.037856,18.85,1.52,0.44,0.1,100.0,11.21,100.0,60.743
0.056131,4.84,2.5,0.01,0.16,89.09,38.5,99.7,50.083
0.07185,2.41,3.99,0.79,0.08,96.1,13.3,100.0,46.444
0.061045,3.03,1.19,1.81,0.06,99.6,4.98,99.21,58.28
0.177386,7.84,1.48,0.56,0.11,94.05,6.44,99.61,55.546
0.02966,7.87,1.78,0.01,0.1,100.0,10.19,99.92,53.179
0.098112,16.99,4.86,0.01,0.17,93.66,21.22,100.0,49.364
0.084987,1.68,0.93,0.44,0.16,92.02,7.21,100.0,61.085
0.493527,2.82,3.58,0.01,0.1,94.13,11.9,98.93,51.325
0.260922,9.46,0.65,3.69,0.12,98.62,7.2,99.87,48.733
0.336672,11.72,0.79,0.62,0.2,80.98,3.83,99.93,59.967
0.084724,11.95,2.59,1.8,0.14,92.54,10.66,100.0,47.058
0.088598,8.92,1.24,0.38,0.16,100.0,23.06,99.8,49.76
0.188103,7.43,1.53,0.01,0.13,94.27,13.48,100.0,55.099
0.208493,3.33,2.05,0.7,0.11,99.71,19.69,99.08,49.949
0.084018,11.96,1.29,0.54,0.06,99.19,22.48,99.69,52.539
0.105607,6.19,6.19,6.44,0.08,97.81,29.5,99.38,55.326
0.063424,2.42,2.99,1.39,0.11,100.0,21.61,100.0,53.69
0.090656,12.87,0.64,0.43,0.19,71.87,21.61,99.63,58.143
0.087671,8.07,0.67,4.46,0.09,96.55,27.14,100.0,53.329
0.046491,3.32,1.95,0.01,0.12,99.34,22.37,99.71,46.444
0.038007,0.74,0.62,0.68,0.08,95.6,6.63,99.02,50.269
0.016021,8.6,0.93,0.6,0.11,100.0,11.69,99.95,57.734
0.256209,2.15,2.92,0.22,0.11,95.0,9.02,98.44,58.817
0.493527,6.73,0.01,0.96,0.14,97.26,0.8,99.93,54.896
0.09993,6.66,1.12,0.3,0.2,100.0,29.33,99.85,53.123
0.107664,3.16,5.74,0.01,0.11,98.51,17.41,99.96,53.793
0.326556,2.6,1.27,0.01,0.1,100.0,9.47,99.97,46.444
0.283839,3.72,0.52,0.92,0.06,100.0,14.27,99.76,46.444
0.376763,7.01,1.8,0.43,0.25,98.21,21.07,100.0,64.026
0.191841,5.86,2.86,0.01,0.06,91.09,30.77,99.64,55.04
0.074149,7.31,1.75,0.04,0.1,91.11,10.46,99.88,52.993
0.071251,20.39,0.87,0.01,0.1,94.73,0.8,99.66,48.654
0.369429,9.14,5.2,1.36,0.13,98.85,27.84,99.58,56.523
0.071832,4.84,2.74,0.51,0.13,96.68,14.35,99.94,63.831
0.291961,20.39,0.23,0.01,0.13,100.0,27.56,99.57,60.504
0.090373,0.63,4.0,0.8,0.11,100.0,23.22,100.0,59.247
0.220505,8.02,3.19,0.01,0.21,94.09,37.06,99.53,53.327
0.016021,9.02,1.85,0.01,0.11,91.72,3.23,99.29,50.525
0.198019,11.35,1.01,0.01,0.11,98.27,22.9,99.96,46.798
0.293397,3.91,0.59,0.28,0.11,96.54,3.92,100.0,59.763
0.298232,10.64,0.94,1.68,0.09,70.61,21.77,100.0,49.287
0.096911,2.93,5.81,0.04,0.07,95.47,1.18,99.31,49.733
0.095557,3.2,2.0,1.35,0.08,99.35,15.75,99.91,59.472
0.211396,2.94,5.1,1.04,0.13,100.0,5.25,99.64,62.504
0.111605,4.92,0.95,0.3,0.1,100.0,11.93,99.16,47.34
0.025589,3.2,2.89,1.83,0.08,96.01,0.8,100.0,63.645
0.061712,7.16,0.61,0.81,0.11,99.84,16.42,99.9,62.365
0.082119,7.27,2.21,0.01,0.18,100.0,20.68,100.0,55.071
0.101901,7.46,0.21,0.01,0.08,87.25,16.09,99.83,62.052
0.201553,8.07,1.16,0.67,0.15,96.45,0.8,98.52,56.476
0.071024,2.45,0.34,0.73,0.1,96.87,29.27,98.84,54.241
0.08907,2.05,4.47,0.01,0.08,94.45,12.15,99.99,63.674
0.146456,6.23,0.01,0.01,0.22,98.36,8.29,99.57,55.183
0.13306,3.85,1.58,0.01,0.07,100.0,9.5,100.0,46.864
0.273318,3.74,3.11,1.91,0.16,92.46,28.3,99.54,63.784
0.112413,9.88,4.54,0.99,0.06,100.0,26.49,100.0,57.117
0.016021,20.39,6.14,0.02,0.19,100.0,15.35,99.85,61.826
0.016021,6.94,2.24,0.49,0.22,100.0,9.03,100.0,62.839
0.020719,2.82,4.68,0.33,0.06,91.32,24.62,99.19,64.08
0.493527,13.94,0.76,5.27,0.13,91.74,26.35,99.91,61.968
0.268494,4.32,1.19,0.32,0.09,95.65,24.05,99.99,59.223
0.342418,4.72,2.88,0.16,0.06,99.38,27.99,98.74,54.784
0.4402,14.65,4.36,2.1,0.11,98.74,7.54,99.96,49.779
0.097752,7.23,0.01,5.07,0.25,52.08,16.96,99.93,47.531
0.044572,6.29,0.43,0.78,0.17,94.34,19.5,99.98,56.884
0.279071,1.86,0.01,1.35,0.07,93.78,4.14,99.82,50.202
0.413246,20.39,0.84,2.29,0.12,91.3,11.39,99.5,54.086
0.135886,2.69,0.87,2.63,0.12,100.0,17.48,99.95,46.444
0.059024,8.99,0.01,0.01,0.1,99.55,8.89,100.0,57.636
0.358274,3.37,1.1,0.01,0.11,98.43,7.61,99.93,48.619
0.288978,3.51,2.45,0.01,0.18,99.48,32.99,99.95,54.501
0.02497,11.32,1.33,0.12,0.14,97.66,3.86,99.17,58.391
0.062537,9.19,0.9,0.41,0.2,98.15,34.49,100.0,47.109
0.190248,7.57,2.09,0.01,0.17,97.4,31.73,99.96,46.926
0.107005,7.65,3.58,0.01,0.12,91.07,24.58,100.0,60.503
0.356056,20.39,3.7,4.64,0.06,86.78,27.09,100.0,56.7
0.090146,7.26,0.29,0.01,0.12,90.59,17.65,99.9,55.665
0.071524,20.39,0.79,0.81,0.1,100.0,9.39,99.91,49.814
0.176044,3.88,0.54,0.01,0.19,98.89,15.28,99.9,52.088
0.069285,1.89,4.67,0.7,0.1,97.26,15.42,99.95,54.595
0.327908,20.39,2.36,0.01,0.17,92.58,32.58,100.0,56.556
0.250123,10.24,4.12,0.78,0.09,97.94,17.34,99.9,57.879
0.069847,12.55,1.67,0.19,0.19,98.61,22.6,99.53,55.488
0.287174,9.44,1.68,0.48,0.16,98.61,13.45,99.16,63.204
0.264318,1.4,3.04,0.25,0.06,96.21,16.03,99.74,59.545
0.053644,0.95,0.94,0.21,0.08,97.42,7.92,99.26,55.089
0.064986,8.44,1.19,0.5,0.14,98.66,16.54,99.83,60.561
0.055903,8.66,0.73,0.01,0.21,98.8,10.28,98.51,55.742
0.047366,7.08,2.5,2.24,0.08,97.89,34.21,99.84,48.611
0.113496,9.31,1.13,0.46,0.13,93.26,9.05,99.91,46.444
0.135655,12.29,0.01,0.36,0.1,100.0,0.8,99.85,57.583
0.052104,2.19,0.84,0.4,0.06,98.97,32.52,99.44,56.403
0.419557,8.4,0.82,11.34,0.09,91.21,4.99,99.91,46.9
0.115734,3.55,1.24,0.62,0.13,90.4,8.21,99.93,59.688
0.057684,2.04,2.38,0.46,0.08,90.12,12.21,99.36,59.522
0.074042,7.4,1.84,2.11,0.2,96.14,6.07,99.9,55.822
0.404214,8.96,6.0,0.01,0.18,93.63,10.87,99.85,46.444
0.235711,3.16,2.73,0.01,0.16,95.51,42.42,99.63,54.474
0.107822,8.63,2.54,0.66,0.15,99.45,5.73,99.89,46.643
0.098378,6.6,0.87,0.95,0.17,100.0,27.27,99.83,56.437
0.48936,1.71,4.27,0.51,0.24,98.88,17.65,99.75,62.556
0.23627,6.02,5.97,1.63,0.11,100.0,0.8,99.9,50.264
0.090569,20.39,2.08,3.37,0.1,94.23,0.8,99.86,46.444
0.096218,0.69,5.08,0.01,0.09,81.39,11.21,100.0,56.105
0.051592,5.08,2.32,0.85,0.06,100.0,14.35,99.94,53.66
0.249796,13.45,0.46,0.06,0.13,99.77,30.67,98.97,53.623
0.101452,9.15,4.04,0.01,0.11,98.56,32.22,99.94,58.353
0.115012,2.66,1.22,0.01,0.24,94.36,34.33,100.0,46.444
0.270271,8.69,2.82,0.7,0.07,87.8,16.9,100.0,54.99
0.041026,2.79,5.82,0.75,0.16,92.61,0.8,98.9,62.697
0.253726,3.42,0.65,1.21,0.2,97.48,21.1,99.23,46.467
0.071425,8.37,4.47,3.17,0.1,98.73,11.44,99.91,62.253
0.478014,2.65,3.62,0.01,0.09,84.38,4.18,100.0,46.444
0.016962,8.43,1.02,0.17,0.11,98.98,24.03,98.89,46.444
0.211781,7.56,0.9,0.73,0.12,91.74,13.45,99.37,53.86
0.261034,4.97,1.08,0.13,0.06,95.98,13.5,99.16,46.444
0.138881,5.81,0.63,0.01,0.15,98.92,18.79,100.0,62.715
0.103015,10.89,2.07,0.01,0.11,96.07,10.38,99.67,64.08
0.070008,8.44,2.4,0.17,0.12,96.73,11.64,100.0,46.71
0.207076,10.56,1.02,0.68,0.08,63.8,5.2,99.53,58.335
0.084084,2.61,1.44,0.9,0.1,96.42,12.18,100.0,50.493
0.055381,2.04,2.93,1.04,0.06,99.08,29.01,98.44,55.412
0.230224,3.79,1.33,0.66,0.18,96.6,42.42,100.0,64.08
0.252574,6.38,1.53,0.67,0.08,89.42,12.02,100.0,52.573
0.016021,3.0,0.28,0.01,0.06,89.99,24.68,99.04,46.444
0.088686,2.88,0.52,0.01,0.13,100.0,14.71,98.78,48.371
0.201861,16.29,3.21,0.38,0.1,79.52,32.97,100.0,53.789
0.274829,1.81,0.5,0.01,0.18,97.83,23.74,98.86,47.332
0.033382,9.04,2.17,0.01,0.1,99.84,14.5,100.0,61.891
0.493527,14.93,0.71,0.39,0.1,94.19,20.58,100.0,62.483
0.253491,3.05,1.98,1.57,0.22,95.41,1.1,99.94,46.843
0.094515,2.69,0.75,3.7,0.21,99.19,27.25,99.71,57.228
0.284395,2.24,1.69,0.5,0.21,93.58,8.77,100.0,59.331
0.104454,20.39,1.68,0.01,0.21,99.85,33.52,98.97,55.504
0.07291,5.76,4.81,0.76,0.1,90.19,27.22,99.43,46.571
0.082946,10.02,0.22,1.01,0.18,97.13,9.89,99.92,46.444
0.064334,1.39,1.98,1.99,0.06,100.0,23.43,100.0,56.379
0.326337,5.73,0.01,1.27,0.1,98.61,28.22,99.95,56.021
0.023302,4.99,0.67,0.4,0.17,97.1,9.29,99.88,56.241
0.029256,8.92,1.85,7.08,0.11,96.87,16.53,99.96,46.585
0.197192,1.04,0.63,0.68,0.06,100.0,1.28,100.0,58.066
0.085155,16.81,6.09,0.41,0.07,93.57,0.8,100.0,46.444
0.282461,1.73,2.56,1.06,0.13,100.0,0.92,99.25,61.475
0.016021,2.36,0.68,0.01,0.1,93.51,4.83,99.82,51.796
0.0669,1.0,2.06,0.01,0.06,79.2,19.03,99.95,47.57
0.493527,2.44,1.61,0.01,0.07,52.08,28.56,99.94,46.444
0.070984,0.81,0.3,0.58,0.12,88.32,27.24,99.91,46.444
0.083835,5.51,2.13,0.01,0.06,95.91,7.95,99.96,53.765
0.045502,6.04,2.53,3.44,0.07,90.67,17.09,99.87,52.306
0.046279,0.63,3.59,1.19,0.07,100.0,21.41,98.61,53.735
0.354652,8.08,0.01,0.09,0.13,86.78,8.51,100.0,63.552
0.493527,8.13,1.54,0.03,0.08,100.0,13.98,100.0,54.214
0.493527,20.39,1.93,0.31,0.12,87.61,23.83,99.91,63.221
0.201468,3.35,1.18,0.7,0.21,93.95,18.47,99.82,55.486
0.044631,13.9,0.91,1.15,0.17,100.0,18.15,100.0,58.873
0.112692,7.81,4.52,0.89,0.14,94.86,10.91,99.95,64.08
0.188562,20.39,1.33,2.88,0.09,97.54,21.67,99.93,53.578
0.039542,12.14,0.91,0.81,0.11,93.86,11.58,99.8,59.854
0.493527,7.82,3.03,2.87,0.09,94.24,33.86,99.96,61.384
0.219099,4.61,5.39,0.01,0.07,60.16,12.12,99.97,60.126
0.283094,20.39,1.15,4.91,0.12,94.29,0.8,99.96,52.286
0.28466,8.69,1.1,3.06,0.22,93.51,3.23,99.95,63.413
0.100457,6.76,3.97,0.65,0.09,99.93,11.57,99.45,55.804
0.110234,12.42,4.71,0.91,0.06,98.12,10.29,99.2,57.362
0.048423,2.28,1.22,1.1,0.13,100.0,0.8,100.0,46.444
0.070086,7.69,2.6,0.13,0.09,96.93,0.8,99.38,57.862
0.069882,20.39,1.98,0.01,0.11,96.33,18.15,100.0,47.748
0.082423,6.0,5.47,0.01,0.12,100.0,30.15,99.98,54.743
0.079695,9.58,0.22,7.14,0.06,100.0,33.03,99.92,46.444
0.349992,20.39,2.32,6.39,0.1,98.7,9.72,99.92,63.488
0.152843,1.99,1.08,2.22,0.17,99.29,14.88,99.68,58.641
0.077575,2.97,0.38,1.12,0.09,96.06,0.8,100.0,55.744
0.046354,3.9,0.98,0.56,0.07,97.54,0.8,99.97,55.801
0.276245,3.22,0.14,0.05,0.18,100.0,42.42,99.92,53.328
0.032889,6.36,0.41,0.72,0.1,100.0,11.75,99.97,52.436
0.036329,16.95,0.71,0.01,0.13,100.0,17.37,99.29,46.851
0.405669,8.47,5.04,1.04,0.1,97.51,27.45,98.44,55.91
0.099436,5.25,1.03,0.35,0.09,93.39,8.81,99.84,47.09
0.037137,0.63,0.88,11.95,0.07,90.99,15.75,99.92,46.444
0.05105,3.11,1.21,0.01,0.12,95.27,0.8,99.48,47.117
0.493527,4.2,0.21,5.76,0.17,100.0,29.26,98.44,46.444
0.265313,1.95,2.64,1.18,0.07,92.58,18.47,98.57,56.416
0.075104,1.28,3.33,0.01,0.21,97.3,19.71,100.0,48.35
0.217451,9.37,4.13,2.63,0.14,98.48,20.01,99.86,64.026
0.115575,2.39,1.41,0.42,0.18,96.11,30.28,99.6,46.921
0.068249,12.95,2.16,0.15,0.19,95.0,9.4,99.96,64.08
0.016021,1.64,1.67,0.01,0.19,98.75,5.39,99.91,55.339
0.102687,1.14,0.01,0.58,0.19,91.83,15.44,99.71,49.642
0.064994,14.13,0.32,0.67,0.23,96.15,17.97,99.94,60.012
0.049619,10.8,0.79,0.11,0.1,95.1,20.89,99.86,47.083
0.225903,0.63,4.73,0.33,0.06,100.0,6.89,99.25,55.973
0.287655,5.14,1.16,0.06,0.09,97.7,10.76,99.03,50.04
0.049374,16.47,0.44,0.41,0.13,94.09,29.75,100.0,52.009
0.08321,4.08,1.03,1.28,0.07,100.0,26.76,100.0,46.661
0.043976,9.75,1.41,0.01,0.08,77.68,20.33,99.96,58.038
0.109618,0.86,0.59,0.01,0.13,86.43,15.25,99.7,52.995
0.121476,20.25,1.22,0.06,0.1,99.63,15.79,100.0,60.555
0.282238,8.4,0.01,0.82,0.08,93.71,10.22,100.0,56.609
0.062976,8.86,2.5,0.54,0.15,79.73,16.36,99.88,61.839
0.226586,5.61,0.29,0.26,0.09,89.13,15.23,99.91,59.604
0.492354,0.63,4.27,0.01,0.11,96.46,27.1,98.56,57.729
0.058469,4.11,5.72,6.59,0.1,97.03,12.27,99.84,61.298
0.10147,7.89,4.02,0.03,0.1,87.83,25.08,99.93,63.918
0.277005,3.0,0.5,0.01,0.24,99.21,22.64,99.94,58.502
0.199832,3.25,3.04,1.38,0.07,97.56,12.21,99.96,54.182
0.493527,20.39,1.95,0.04,0.06,95.05,16.54,99.85,48.581
0.493527,10.53,4.3,3.45,0.1,96.09,13.97,99.85,61.042
0.139512,1.59,2.35,0.22,0.14,97.36,18.98,99.98,58.131
0.24941,4.43,3.76,10.19,0.14,97.05,10.94,100.0,53.928
0.069079,3.84,2.36,0.22,0.08,100.0,36.63,99.42,46.444
0.048419,4.9,5.36,0.39,0.06,97.72,42.14,100.0,59.943
0.493527,6.9,2.83,2.99,0.08,95.84,20.88,99.48,46.444
0.030121,0.63,2.78,0.01,0.14,98.47,31.86,99.96,53.459
0.111336,12.71,0.16,1.07,0.06,95.83,5.83,99.92,62.245
0.164799,7.39,1.17,0.38,0.09,95.79,15.02,99.78,50.496
0.080383,8.65,1.84,4.42,0.09,87.86,28.2,99.88,48.823
0.183905,5.6,0.31,9.87,0.22,100.0,14.09,99.53,57.311
0.081003,11.66,2.72,0.01,0.25,93.87,29.93,100.0,46.444
0.493527,1.87,0.85,3.0,0.08,97.28,21.91,100.0,62.501
0.148974,10.03,1.64,0.01,0.12,82.99,17.33,99.06,63.257
0.092342,20.39,2.08,0.3,0.09,97.81,28.0,100.0,47.737
0.396865,1.95,0.41,5.5,0.1,99.55,17.98,99.95,61.966
0.489772,6.27,3.46,0.84,0.06,98.82,22.21,98.92,55.206
0.077897,2.06,3.46,0.91,0.2,98.89,7.2,98.68,46.444
0.060287,1.89,1.14,0.01,0.12,90.44,12.48,99.9,46.444
0.493527,10.3,5.91,2.91,0.08,100.0,6.98,99.7,48.712
0.029786,9.16,0.85,0.86,0.07,93.56,14.07,99.88,47.425
0.05206,4.28,2.09,1.86,0.25,94.08,11.01,99.91,55.142
0.09934,20.39,0.28,0.5,0.13,94.3,27.11,99.99,52.016
0.493527,0.72,1.03,1.06,0.08,92.61,30.23,99.89,60.024
0.258534,11.18,0.64,2.63,0.13,83.82,15.35,99.95,49.54
0.092591,8.04,2.16,0.55,0.23,100.0,5.55,99.16,60.961
0.070936,11.76,3.22,0.55,0.11,95.41,16.79,99.87,52.845
0.093875,4.74,3.05,0.54,0.06,98.1,14.32,99.0,54.18
0.049233,1.03,2.06,0.07,0.13,100.0,25.36,100.0,61.1
0.051712,5.99,6.13,0.34,0.17,98.28,21.99,99.82,55.76
0.367647,4.42,0.66,0.2,0.17,98.01,17.8,100.0,61.228
0.493527,9.33,0.01,0.01,0.06,100.0,1.5,99.74,59.082
0.231512,14.34,0.89,0.22,0.08,100.0,17.36,99.86,48.427
0.493527,9.84,0.3,1.29,0.1,100.0,15.73,99.92,63.412
0.29856,20.39,4.02,1.01,0.15,98.04,26.68,99.14,64.08
0.08425,5.5,1.9,1.43,0.17,97.6,0.8,99.07,58.371
0.254101,3.74,1.07,1.08,0.07,97.06,0.8,99.29,56.34
0.299547,10.85,6.09,0.06,0.11,100.0,21.82,99.86,50.35
0.072657,1.83,0.48,0.01,0.06,95.04,21.26,99.81,53.946
0.017185,8.26,1.99,0.01,0.18,97.88,2.73,99.82,46.592
0.368323,11.25,1.06,0.53,0.11,94.14,18.1,99.81,49.207
0.109955,1.01,4.21,0.01,0.07,100.0,26.59,98.44,47.726
0.102987,16.39,1.99,2.93,0.1,97.01,19.76,99.9,53.2
0.096624,15.16,0.5,0.01,0.15,97.09,19.61,99.87,46.444
0.101362,17.01,2.59,0.01,0.09,100.0,16.27,99.83,52.165
0.130105,5.08,2.02,0.01,0.1,94.89,22.91,99.53,58.091
0.44536,2.54,3.87,0.2,0.09,99.23,13.91,99.87,61.547
0.091769,2.17,2.84,0.13,0.13,96.07,17.59,100.0,46.444
0.077967,10.79,1.04,0.93,0.12,96.91,8.02,99.87,55.947
0.037103,3.46,1.23,1.34,0.06,97.6,9.15,100.0,61.612
0.23744,8.25,0.69,0.89,0.06,100.0,23.35,98.96,46.444
0.022854,1.99,0.88,0.01,0.11,95.89,34.82,100.0,52.673
0.024783,4.93,3.06,1.62,0.07,100.0,11.59,100.0,48.866
0.493527,20.39,2.65,6.94,0.11,96.91,2.08,100.0,60.376
0.105317,14.89,0.76,0.35,0.12,91.32,17.44,99.1,62.81
0.046279,9.17,4.11,0.01,0.14,92.2,21.85,99.63,53.363
0.160916,3.31,1.76,0.01,0.22,98.85,17.97,99.9,48.726
0.297829,20.39,3.34,0.01,0.21,91.62,19.41,100.0,52.939
0.016021,6.63,1.39,3.67,0.14,99.47,11.83,99.93,54.272
0.093809,12.44,2.33,0.13,0.17,100.0,1.03,100.0,63.229
0.085414,15.58,3.49,0.01,0.1,95.1,17.85,100.0,57.69
0.493527,4.18,4.36,0.56,0.08,89.87,22.89,99.53,60.163
0.247167,12.4,0.8,0.58,0.19,100.0,15.44,99.26,59.892
0.091084,17.61,1.42,1.11,0.08,81.79,12.73,99.24,46.444
0.116738,9.49,1.49,0.16,0.14,98.66,9.1,99.97,56.629
0.209378,11.23,0.77,0.03,0.13,100.0,3.25,99.48,56.853
0.069593,2.36,0.64,0.27,0.07,96.47,5.67,100.0,53.396
0.059915,8.57,1.82,0.53,0.15,99.49,23.05,98.71,60.901
0.298194,9.59,0.78,0.65,0.1,87.12,6.62,99.9,55.627
0.03844,20.39,2.45,2.27,0.12,96.51,9.84,99.75,49.602
0.278051,3.68,1.48,0.7,0.12,100.0,17.75,99.69,62.763
0.297435,0.79,0.77,0.82,0.06,82.68,16.74,99.82,46.444
0.042928,14.69,4.14,0.01,0.19,100.0,21.79,99.69,47.469
0.160574,9.27,4.4,3.04,0.12,95.43,10.87,100.0,50.96
0.089501,4.98,0.83,1.15,0.09,95.06,4.95,99.72,57.195
0.085233,13.68,0.28,4.46,0.17,100.0,9.02,99.62,57.758
0.068795,1.6,1.17,3.72,0.08,83.8,12.11,98.76,49.275
0.065517,1.17,0.85,0.01,0.12,99.85,34.44,99.41,56.738
0.221326,1.23,0.8,0.01,0.06,88.83,20.64,99.93,57.473
0.058602,13.12,5.31,0.34,0.19,95.97,15.51,99.94,56.773
0.098486,9.01,1.85,0.01,0.12,92.53,5.42,99.91,56.556
0.069299,2.64,0.62,0.01,0.11,100.0,21.01,99.58,62.165
0.197542,5.39,4.11,0.24,0.24,100.0,32.61,98.96,60.443
0.105646,2.72,0.01,1.29,0.09,98.88,41.67,99.52,48.382
0.442923,3.13,3.35,0.53,0.16,100.0,25.76,100.0,51.409
0.016021,11.53,4.09,0.01,0.09,100.0,13.17,99.92,55.814
0.050865,6.47,2.88,0.18,0.11,99.32,24.21,99.77,48.798
0.061392,1.75,1.79,0.4,0.11,89.86,22.24,99.96,60.238
0.0177,1.69,1.02,1.21,0.15,99.11,20.24,99.98,59.973
0.081727,19.28,1.69,0.01,0.13,98.5,0.8,99.38,57.451
0.050842,0.63,0.93,1.17,0.09,61.21,25.87,99.93,64.08
0.083558,6.3,2.67,0.01,0.16,97.18,8.01,99.99,57.642
0.182826,7.14,1.48,0.74,0.08,99.87,6.31,99.61,52.814
0.046363,1.77,0.43,0.01,0.14,99.06,23.65,100.0,46.444
0.493527,6.82,3.77,0.01,0.23,94.73,18.89,99.86,58.874
0.052748,18.15,2.21,0.93,0.24,99.41,15.12,99.95,62.918
0.016021,7.7,2.94,0.22,0.08,100.0,26.61,98.87,55.013
0.199979,7.96,1.03,5.74,0.09,97.92,10.51,99.81,54.393
0.036169,1.18,0.45,0.01,0.22,91.58,18.16,98.73,52.172
0.485802,18.37,0.55,0.01,0.15,89.25,33.6,100.0,54.552
0.05331,0.92,2.6,0.83,0.08,79.0,8.72,99.87,55.774
0.022214,8.0,3.19,0.01,0.13,97.04,12.19,100.0,54.914
0.056262,11.18,1.13,0.16,0.06,89.75,16.18,99.93,61.105
0.084699,7.32,2.58,0.03,0.14,97.17,6.46,99.36,54.857
0.101287,3.88,0.41,10.14,0.08,90.88,6.62,99.86,47.039
0.27358,7.2,1.2,0.55,0.13,99.21,33.17,99.48,56.445
0.048073,1.58,0.52,0.13,0.08,97.97,10.48,99.64,64.08
0.181911,11.45,0.58,6.0,0.1,89.19,21.41,98.48,48.665
0.047622,20.39,1.92,0.42,0.13,99.68,21.82,99.45,58.11
0.288123,8.74,2.7,1.1,0.07,97.66,27.53,99.49,49.387
0.038973,1.73,1.24,0.96,0.06,92.13,20.43,100.0,49.77
0.016021,2.96,2.3,0.01,0.12,98.45,13.67,99.04,53.303
0.054183,15.26,0.79,1.1,0.06,91.1,12.2,99.92,52.886
0.104446,10.57,1.17,0.59,0.15,85.86,27.89,99.93,57.765
0.264827,7.49,0.24,0.88,0.08,94.18,0.8,99.85,64.08
0.059583,4.12,1.79,0.44,0.18,93.52,34.4,99.93,59.199
0.308115,2.2,2.17,0.66,0.11,100.0,0.8,99.97,53.343
0.016021,4.57,2.5,0.01,0.13,88.48,16.91,99.67,62.607
0.418108,8.45,0.66,0.01,0.25,95.7,24.65,99.54,58.075
0.069939,10.79,2.32,0.37,0.12,100.0,34.55,99.93,58.355
0.475665,10.86,2.46,0.12,0.15,59.94,29.12,99.74,61.984
0.059096,1.92,0.33,0.01,0.1,100.0,17.83,99.95,57.414
0.067321,1.93,1.68,0.01,0.06,76.74,10.34,99.53,56.335
0.099811,5.49,0.83,3.2,0.08,74.75,4.65,100.0,53.06
0.053523,3.6,1.06,0.72,0.12,100.0,18.96,100.0,46.444
0.146425,2.93,2.0,0.01,0.13,96.17,20.45,99.99,59.837
0.233398,13.22,0.51,1.75,0.1,100.0,21.82,99.13,55.746
0.04767,2.11,2.27,0.01,0.21,88.65,9.9,99.94,50.954
0.180246,9.13,2.21,0.74,0.19,85.65,4.82,100.0,59.228
0.106038,6.21,2.29,0.01,0.11,92.0,5.14,99.7,55.895
0.058198,20.39,0.92,1.16,0.09,99.75,28.12,99.34,59.413
0.191122,3.35,2.06,0.11,0.08,82.59,18.27,100.0,55.798
0.023304,7.85,4.15,0.13,0.07,98.0,32.91,99.96,58.077
0.297723,5.53,2.32,0.37,0.21,100.0,20.09,99.32,54.487
0.04713,9.13,0.39,0.52,0.13,94.51,11.21,99.61,50.82
